data;hora;idade;sexo;sit_vitima;log1;tipo_acid;auto;taxi;onibus_urb;onibus_met;onibus_int;caminhao;moto;carroca;bicicleta;outro;lotacao;dia_sem;periododia;fx_et;tipo_veic 
13/12/2019 00:00;17:50:00.0000000;45;MASCULINO;OCUPANTE;R ANGELO CRIVELLARO;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SEXTA-FEIRA;TARDE;36 A 45;AUTOMOVEL
13/12/2019 00:00;15:00:00.0000000;31;MASCULINO;CONDUTOR;R SANTO ALFREDO;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SEXTA-FEIRA;TARDE;26 A 35;AUTOMOVEL
13/12/2019 00:00;18:15:00.0000000;42;MASCULINO;CONDUTOR;R SENHOR DO BOM FIM;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;NOITE;36 A 45;MOTOCICLETA
13/12/2019 00:00;16:00:00.0000000;23;MASCULINO;CONDUTOR;R TEN ARY TARRAGO;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;18 A 25;MOTOCICLETA
13/12/2019 00:00;21:00:00.0000000;21;FEMININO;PEDESTRE;R ZEFERINO DIAS;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SEXTA-FEIRA;NOITE;18 A 25;NENHUM
13/12/2019 00:00;21:00:00.0000000;26;MASCULINO;PEDESTRE;R ZEFERINO DIAS;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SEXTA-FEIRA;NOITE;26 A 35;NENHUM
14/12/2019 00:00;12:14:00.0000000;28;MASCULINO;CONDUTOR;AV BORGES DE MEDEIROS;ABALROAMENTO;3;0;0;0;0;0;0;0;0;0;0;SABADO;TARDE;26 A 35;AUTOMOVEL
14/12/2019 00:00;12:30:00.0000000;42;MASCULINO;CONDUTOR;AV CEL APARICIO BORGES;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SABADO;TARDE;36 A 45;MOTOCICLETA
14/12/2019 00:00;23:00:00.0000000;30;FEMININO;OCUPANTE;AV DA CAVALHADA;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;26 A 35;AUTOMOVEL
14/12/2019 00:00;23:00:00.0000000;65;FEMININO;OCUPANTE;AV DA CAVALHADA;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;60 +;AUTOMOVEL
14/12/2019 00:00;23:00:00.0000000;51;MASCULINO;CONDUTOR;AV DA CAVALHADA;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;46 A 59;AUTOMOVEL
14/12/2019 00:00;20:30:00.0000000;38;MASCULINO;CONDUTOR;ESTR ANTONIO BORGES;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;36 A 45;AUTOMOVEL
14/12/2019 00:00;20:30:00.0000000;37;FEMININO;OCUPANTE;ESTR ANTONIO BORGES;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;36 A 45;AUTOMOVEL
14/12/2019 00:00;20:30:00.0000000;75;MASCULINO;CONDUTOR;ESTR ANTONIO BORGES;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;60 +;AUTOMOVEL
14/12/2019 00:00;23:15:00.0000000;21;FEMININO;OCUPANTE;ESTR JOAO DE OLIVEIRA REMIAO;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;18 A 25;AUTOMOVEL
14/12/2019 00:00;23:15:00.0000000;30;MASCULINO;CONDUTOR;ESTR JOAO DE OLIVEIRA REMIAO;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;26 A 35;AUTOMOVEL
14/12/2019 00:00;12:00:00.0000000;61;MASCULINO;CONDUTOR;R ANTONIO CARLOS BERTA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SABADO;TARDE;60 +;MOTOCICLETA
14/12/2019 00:00;20:10:00.0000000;44;FEMININO;OCUPANTE;R VICENTE DA FONTOURA;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;36 A 45;AUTOMOVEL
14/12/2019 00:00;04:10:00.0000000;31;FEMININO;CONDUTOR;R VICENTE DA FONTOURA;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;MADRUGADA;26 A 35;AUTOMOVEL
14/12/2019 00:00;20:10:00.0000000;47;MASCULINO;CONDUTOR;R VICENTE DA FONTOURA;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;46 A 59;AUTOMOVEL
14/12/2019 00:00;20:10:00.0000000;25;MASCULINO;CONDUTOR;R VICENTE DA FONTOURA;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;18 A 25;AUTOMOVEL
14/12/2019 00:00;15:40:00.0000000;21;MASCULINO;CONDUTOR;R VILMAR RIBEIRO WOGT;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SABADO;TARDE;18 A 25;MOTOCICLETA
15/12/2019 00:00;22:13:00.0000000;18;MASCULINO;CONDUTOR;AV A J RENNER;COLISAO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;NOITE;18 A 25;MOTOCICLETA
15/12/2019 00:00;07:19:00.0000000;37;MASCULINO;CONDUTOR;AV CARLOS GOMES;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;MANHA;36 A 45;AUTOMOVEL
15/12/2019 00:00;07:19:00.0000000;21;MASCULINO;CONDUTOR;AV CARLOS GOMES;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;MANHA;18 A 25;MOTOCICLETA
15/12/2019 00:00;18:55:00.0000000;22;FEMININO;OCUPANTE;AV ICARAI;ABALROAMENTO;1;0;1;0;0;0;0;0;0;0;0;DOMINGO;NOITE;18 A 25;AUTOMOVEL
15/12/2019 00:00;04:52:00.0000000;39;MASCULINO;CONDUTOR;AV MANOEL ELIAS;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MADRUGADA;36 A 45;AUTOMOVEL
15/12/2019 00:00;04:52:00.0000000;46;FEMININO;OCUPANTE;AV MANOEL ELIAS;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MADRUGADA;46 A 59;AUTOMOVEL
15/12/2019 00:00;04:52:00.0000000;12;FEMININO;OCUPANTE;AV MANOEL ELIAS;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MADRUGADA;11 A 17;AUTOMOVEL
15/12/2019 00:00;04:52:00.0000000;8;FEMININO;OCUPANTE;AV MANOEL ELIAS;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MADRUGADA;0 A 10;AUTOMOVEL
15/12/2019 00:00;04:52:00.0000000;24;MASCULINO;CONDUTOR;AV MANOEL ELIAS;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MADRUGADA;18 A 25;AUTOMOVEL
15/12/2019 00:00;04:52:00.0000000;31;FEMININO;OCUPANTE;AV MANOEL ELIAS;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MADRUGADA;26 A 35;AUTOMOVEL
15/12/2019 00:00;14:00:00.0000000;25;FEMININO;OCUPANTE;AV PADRE CACIQUE;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;TARDE;18 A 25;MOTOCICLETA
15/12/2019 00:00;00:30:00.0000000;24;MASCULINO;PEDESTRE;AV PADRE CACIQUE;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;DOMINGO;MADRUGADA;18 A 25;NENHUM
15/12/2019 00:00;14:00:00.0000000;27;MASCULINO;CONDUTOR;AV PADRE CACIQUE;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;TARDE;26 A 35;MOTOCICLETA
15/12/2019 00:00;20:53:00.0000000;51;FEMININO;OCUPANTE;R PADRE TODESCO;ABALROAMENTO;2;0;1;0;0;0;0;0;0;0;0;DOMINGO;NOITE;46 A 59;AUTOMOVEL
15/12/2019 00:00;13:00:00.0000000;21;MASCULINO;CONDUTOR;R SILVESTRE FELIX RODRIGUES;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;TARDE;18 A 25;MOTOCICLETA
15/12/2019 00:00;13:00:00.0000000;35;MASCULINO;CONDUTOR;R WOLFRAM METZLER;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;TARDE;26 A 35;MOTOCICLETA
16/12/2019 00:00;14:53:00.0000000;30;MASCULINO;CONDUTOR;AV ANTONIO CARVALHO;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;TARDE;26 A 35;MOTOCICLETA
16/12/2019 00:00;12:42:00.0000000;52;MASCULINO;CONDUTOR;AV BENTO GONCALVES;CHOQUE;0;1;0;1;0;0;0;0;0;0;0;SEGUNDA-FEIRA;TARDE;46 A 59;TAXI
16/12/2019 00:00;17:20:00.0000000;30;FEMININO;CONDUTOR;AV BERNARDINO SILVEIRA DE AMORIM;COLISAO;2;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;TARDE;26 A 35;AUTOMOVEL
16/12/2019 00:00;12:00:00.0000000;24;MASCULINO;CONDUTOR;AV CARLOS GOMES;COLISAO;1;0;0;0;0;0;0;0;1;0;0;SEGUNDA-FEIRA;TARDE;18 A 25;BICICLETA
16/12/2019 00:00;15:30:00.0000000;24;MASCULINO;CONDUTOR;AV NILOPOLIS;ABALROAMENTO;0;0;1;0;0;0;0;0;1;0;0;SEGUNDA-FEIRA;TARDE;18 A 25;BICICLETA
16/12/2019 00:00;09:30:00.0000000;32;FEMININO;CONDUTOR;AV VILA SANTISSIMA TRINDADE;QUEDA;0;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;MANHA;26 A 35;MOTOCICLETA
16/12/2019 00:00;18:50:00.0000000;22;FEMININO;PEDESTRE;R CURVELO;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;NOITE;18 A 25;NENHUM
16/12/2019 00:00;12:00:00.0000000;19;MASCULINO;CONDUTOR;R ECA DE QUEIROZ;EVENTUAL;1;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;TARDE;18 A 25;AUTOMOVEL
16/12/2019 00:00;13:30:00.0000000;41;MASCULINO;PEDESTRE;R TEN ARY TARRAGO;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;TARDE;36 A 45;NENHUM
17/12/2019 00:00;17:00:00.0000000;60;FEMININO;CONDUTOR;AV DO LAMI;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;TARDE;60 +;AUTOMOVEL
17/12/2019 00:00;21:15:00.0000000;54;MASCULINO;CONDUTOR;AV IPIRANGA;COLISAO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;NOITE;46 A 59;MOTOCICLETA
17/12/2019 00:00;22:00:00.0000000;53;MASCULINO;CONDUTOR;AV IPIRANGA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;NOITE;46 A 59;MOTOCICLETA
17/12/2019 00:00;07:45:00.0000000;32;MASCULINO;CONDUTOR;AV LUIZ MOSCHETTI;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;MANHA;26 A 35;MOTOCICLETA
17/12/2019 00:00;22:30:00.0000000;50;MASCULINO;CONDUTOR;AV MANOEL ELIAS;ABALROAMENTO;1;0;0;0;0;0;0;0;1;0;0;TERCA-FEIRA;NOITE;46 A 59;BICICLETA
17/12/2019 00:00;09:00:00.0000000;58;MASCULINO;CONDUTOR;AV OSVALDO ARANHA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;MANHA;46 A 59;MOTOCICLETA
17/12/2019 00:00;18:00:00.0000000;36;MASCULINO;CONDUTOR;AV PADRE CACIQUE;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;NOITE;36 A 45;MOTOCICLETA
17/12/2019 00:00;12:50:00.0000000;18;MASCULINO;CONDUTOR;AV PROF OSCAR PEREIRA;COLISAO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;TARDE;18 A 25;MOTOCICLETA
17/12/2019 00:00;12:50:00.0000000;16;FEMININO;OCUPANTE;AV PROF OSCAR PEREIRA;COLISAO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;TARDE;11 A 17;MOTOCICLETA
17/12/2019 00:00;20:00:00.0000000;53;MASCULINO;PEDESTRE;AV PROTASIO ALVES;ATROPELAMENTO;0;0;0;0;1;0;0;0;0;0;0;TERCA-FEIRA;NOITE;46 A 59;NENHUM
17/12/2019 00:00;15:02:00.0000000;64;MASCULINO;CONDUTOR;ESTR JOAO ANTONIO SILVEIRA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;TARDE;60 +;AUTOMOVEL
17/12/2019 00:00;15:02:00.0000000;64;FEMININO;OCUPANTE;ESTR JOAO ANTONIO SILVEIRA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;TARDE;60 +;AUTOMOVEL
17/12/2019 00:00;15:02:00.0000000;23;MASCULINO;CONDUTOR;ESTR JOAO ANTONIO SILVEIRA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;TARDE;18 A 25;MOTOCICLETA
17/12/2019 00:00;15:02:00.0000000;20;FEMININO;OCUPANTE;ESTR JOAO ANTONIO SILVEIRA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;TARDE;18 A 25;MOTOCICLETA
17/12/2019 00:00;17:00:00.0000000;31;FEMININO;CONDUTOR;R CALDRE E FIAO;COLISAO;2;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;TARDE;26 A 35;AUTOMOVEL
17/12/2019 00:00;17:30:00.0000000;48;MASCULINO;CONDUTOR;R DOM DIOGO DE SOUZA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;TARDE;46 A 59;MOTOCICLETA
17/12/2019 00:00;09:00:00.0000000;35;MASCULINO;CONDUTOR;R SAO LEOPOLDO;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;MANHA;26 A 35;MOTOCICLETA
18/12/2019 00:00;18:20:00.0000000;56;FEMININO;CONDUTOR;AV ASSIS BRASIL;CHOQUE;1;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;NOITE;46 A 59;AUTOMOVEL
18/12/2019 00:00;07:30:00.0000000;43;MASCULINO;CONDUTOR;AV BALTAZAR DE OLIVEIRA GARCIA;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;MANHA;36 A 45;MOTOCICLETA
18/12/2019 00:00;07:30:00.0000000;30;MASCULINO;PEDESTRE;AV BALTAZAR DE OLIVEIRA GARCIA;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;MANHA;26 A 35;NENHUM
18/12/2019 00:00;07:30:00.0000000;42;FEMININO;OCUPANTE;AV BALTAZAR DE OLIVEIRA GARCIA;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;MANHA;36 A 45;MOTOCICLETA
18/12/2019 00:00;22:19:00.0000000;41;MASCULINO;CONDUTOR;AV ERICO VERISSIMO ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;NOITE;36 A 45;MOTOCICLETA
18/12/2019 00:00;07:50:00.0000000;38;FEMININO;CONDUTOR;AV FRANCISCO SILVEIRA BITENCOURT;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;MANHA;36 A 45;MOTOCICLETA
18/12/2019 00:00;08:30:00.0000000;59;MASCULINO;CONDUTOR;AV GUARUJA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;MANHA;46 A 59;MOTOCICLETA
18/12/2019 00:00;08:05:00.0000000;59;MASCULINO;CONDUTOR;AV GUARUJA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;MANHA;46 A 59;MOTOCICLETA
18/12/2019 00:00;19:00:00.0000000;21;FEMININO;CONDUTOR;AV IPIRANGA;ABALROAMENTO;0;1;0;0;0;0;0;0;1;0;0;QUARTA-FEIRA;NOITE;18 A 25;BICICLETA
18/12/2019 00:00;21:20:00.0000000;24;MASCULINO;OCUPANTE;AV JOAO PESSOA;COLISAO;2;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;NOITE;18 A 25;AUTOMOVEL
18/12/2019 00:00;;61;MASCULINO;CONDUTOR;AV JUCA BATISTA;CHOQUE;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;;60 +;MOTOCICLETA
18/12/2019 00:00;10:30:00.0000000;23;MASCULINO;CONDUTOR;AV JUCA BATISTA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;MANHA;18 A 25;MOTOCICLETA
18/12/2019 00:00;10:30:00.0000000;25;MASCULINO;CONDUTOR;AV PATRIA;CHOQUE;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;MANHA;18 A 25;MOTOCICLETA
18/12/2019 00:00;17:00:00.0000000;33;MASCULINO;PEDESTRE;R BORBOREMA;ATROPELAMENTO;0;0;0;0;0;1;0;0;0;0;0;QUARTA-FEIRA;TARDE;26 A 35;NENHUM
18/12/2019 00:00;19:40:00.0000000;40;MASCULINO;CONDUTOR;R ECA DE QUEIROZ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;NOITE;36 A 45;MOTOCICLETA
18/12/2019 00:00;19:15:00.0000000;21;FEMININO;CONDUTOR;R VERISSIMO ROSA;ATROPELAMENTO;0;1;0;0;0;0;0;0;1;0;0;QUARTA-FEIRA;NOITE;18 A 25;BICICLETA
19/12/2019 00:00;09:30:00.0000000;27;MASCULINO;CONDUTOR;AV BAHIA;ABALROAMENTO;2;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;MANHA;26 A 35;MOTOCICLETA
19/12/2019 00:00;09:30:00.0000000;24;FEMININO;OCUPANTE;AV BAHIA;ABALROAMENTO;2;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;MANHA;18 A 25;MOTOCICLETA
19/12/2019 00:00;01:52:00.0000000;28;MASCULINO;CONDUTOR;AV DO FORTE;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;MADRUGADA;26 A 35;MOTOCICLETA
19/12/2019 00:00;17:00:00.0000000;37;MASCULINO;CONDUTOR;AV FRANCISCO SILVEIRA BITENCOURT;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;TARDE;36 A 45;MOTOCICLETA
19/12/2019 00:00;19:10:00.0000000;19;FEMININO;OCUPANTE;AV IPIRANGA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;NOITE;18 A 25;AUTOMOVEL
19/12/2019 00:00;19:10:00.0000000;66;FEMININO;CONDUTOR;AV IPIRANGA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;NOITE;60 +;AUTOMOVEL
19/12/2019 00:00;11:30:00.0000000;32;FEMININO;NAO INFORMADO;AV PROTASIO ALVES;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;MANHA;26 A 35;NENHUM
19/12/2019 00:00;11:30:00.0000000;35;FEMININO;OCUPANTE;AV PROTASIO ALVES;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;MANHA;26 A 35;AUTOMOVEL
19/12/2019 00:00;20:00:00.0000000;30;MASCULINO;CONDUTOR;AV SAO PEDRO;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;NOITE;26 A 35;MOTOCICLETA
19/12/2019 00:00;20:30:00.0000000;42;MASCULINO;CONDUTOR;AV SERTORIO;COLISAO;4;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;NOITE;36 A 45;AUTOMOVEL
19/12/2019 00:00;07:30:00.0000000;30;MASCULINO;CONDUTOR;ESTR JOAO ANTONIO SILVEIRA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;MANHA;26 A 35;MOTOCICLETA
19/12/2019 00:00;11:45:00.0000000;28;MASCULINO;CONDUTOR;R AMELIA TELES;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;MANHA;26 A 35;AUTOMOVEL
19/12/2019 00:00;23:30:00.0000000;35;MASCULINO;CONDUTOR;R DES AUGUSTO LOUREIRO LIMA;COLISAO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;NOITE;26 A 35;MOTOCICLETA
19/12/2019 00:00;09:30:00.0000000;28;FEMININO;CONDUTOR;R DR OTAVIO SANTOS;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;MANHA;26 A 35;MOTOCICLETA
19/12/2019 00:00;10:20:00.0000000;62;FEMININO;OCUPANTE;R JOAO ZANENGA;ABALROAMENTO;3;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;MANHA;60 +;AUTOMOVEL
19/12/2019 00:00;09:35:00.0000000;31;MASCULINO;CONDUTOR;R LUIZ DE CAMOES;ABALROAMENTO;3;0;0;0;0;0;0;0;1;0;0;QUINTA-FEIRA;MANHA;26 A 35;BICICLETA
19/12/2019 00:00;09:35:00.0000000;31;MASCULINO;CONDUTOR;R LUIZ DE CAMOES;ABALROAMENTO;0;0;0;0;0;0;0;0;2;0;0;QUINTA-FEIRA;MANHA;26 A 35;BICICLETA
19/12/2019 00:00;16:35:00.0000000;38;MASCULINO;CONDUTOR;R MOSTARDEIRO;ABALROAMENTO;0;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;TARDE;36 A 45;MOTOCICLETA
20/12/2019 00:00;16:30:00.0000000;30;MASCULINO;OCUPANTE;AV BALTAZAR DE OLIVEIRA GARCIA;ABALROAMENTO;1;0;1;0;0;0;0;0;0;0;0;SEXTA-FEIRA;TARDE;26 A 35;ONIBUS URBANO
20/12/2019 00:00;14:50:00.0000000;36;MASCULINO;CONDUTOR;AV BRASIL;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;36 A 45;MOTOCICLETA
20/12/2019 00:00;10:00:00.0000000;48;MASCULINO;CONDUTOR;AV DO FORTE;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;46 A 59;MOTOCICLETA
20/12/2019 00:00;12:05:00.0000000;48;MASCULINO;CONDUTOR;AV EDUARDO PRADO;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;46 A 59;MOTOCICLETA
20/12/2019 00:00;08:30:00.0000000;38;MASCULINO;CONDUTOR;AV MARANHAO;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;36 A 45;MOTOCICLETA
20/12/2019 00:00;14:30:00.0000000;26;MASCULINO;CONDUTOR;AV OTTO NIEMEYER;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;26 A 35;MOTOCICLETA
20/12/2019 00:00;19:00:00.0000000;35;MASCULINO;CONDUTOR;AV PROF OSCAR PEREIRA;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;NOITE;26 A 35;MOTOCICLETA
20/12/2019 00:00;09:45:00.0000000;32;MASCULINO;CONDUTOR;AV PROTASIO ALVES;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;26 A 35;MOTOCICLETA
20/12/2019 00:00;17:00:00.0000000;43;FEMININO;OCUPANTE;AV SATURNINO DE BRITO;CHOQUE;0;0;1;0;0;0;0;0;0;0;0;SEXTA-FEIRA;TARDE;36 A 45;NENHUM
20/12/2019 00:00;20:45:00.0000000;23;MASCULINO;CONDUTOR;ESTR JOAO ANTONIO SILVEIRA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;NOITE;18 A 25;MOTOCICLETA
20/12/2019 00:00;15:30:00.0000000;22;MASCULINO;CONDUTOR;LG VESPASIANO JULIO VEPPO;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;18 A 25;MOTOCICLETA
20/12/2019 00:00;12:30:00.0000000;20;MASCULINO;CONDUTOR;R DONA FIRMINA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;18 A 25;MOTOCICLETA
20/12/2019 00:00;12:00:00.0000000;21;NAO INFORMADO;NAO INFORMADO;R MOREIRA DA SILVA;QUEDA;0;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;18 A 25;NENHUM
20/12/2019 00:00;07:15:00.0000000;28;MASCULINO;CONDUTOR;R PEREIRA FRANCO;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;26 A 35;MOTOCICLETA
20/12/2019 00:00;07:50:00.0000000;81;MASCULINO;CONDUTOR;R TEN CEL FABRICIO PILAR;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;60 +;AUTOMOVEL
21/12/2019 00:00;15:00:00.0000000;25;MASCULINO;PEDESTRE;AV ALBERTO PASQUALINI;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;SABADO;TARDE;18 A 25;NENHUM
21/12/2019 00:00;22:00:00.0000000;57;MASCULINO;PEDESTRE;AV ALEXANDRE LUIZ;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;SABADO;NOITE;46 A 59;NENHUM
21/12/2019 00:00;08:30:00.0000000;11;MASCULINO;OCUPANTE;AV ICARAI;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;MANHA;11 A 17;AUTOMOVEL
21/12/2019 00:00;13:40:00.0000000;35;MASCULINO;CONDUTOR;AV OSVALDO ARANHA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SABADO;TARDE;26 A 35;MOTOCICLETA
21/12/2019 00:00;07:00:00.0000000;40;MASCULINO;CONDUTOR;AV PRAIA DE BELAS;QUEDA;0;0;0;0;0;0;1;0;0;0;0;SABADO;MANHA;36 A 45;MOTOCICLETA
21/12/2019 00:00;20:40:00.0000000;22;MASCULINO;CONDUTOR;AV PRAIA DE BELAS;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SABADO;NOITE;18 A 25;MOTOCICLETA
21/12/2019 00:00;17:30:00.0000000;47;MASCULINO;CONDUTOR;AV PRESIDENTE CASTELO BRANCO;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;TARDE;46 A 59;AUTOMOVEL
21/12/2019 00:00;15:30:00.0000000;20;MASCULINO;CONDUTOR;AV PRESIDENTE CASTELO BRANCO;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SABADO;TARDE;18 A 25;MOTOCICLETA
21/12/2019 00:00;22:30:00.0000000;74;FEMININO;PEDESTRE;AV PROTASIO ALVES;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;60 +;NENHUM
